Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
49735,852.55,323.6828807,195.9569136,1.651806383,0.795923029,50256,251.6437338,0.695399888,0.989633079,0.859868954,0.777439119,0.006508151,0.00146657,0.604411584,0.998370913,SIRA
49817,838.198,314.3896173,202.5974975,1.551794179,0.764675648,50358,251.8510957,0.781381852,0.98925692,0.891033832,0.801079558,0.00631089,0.001603146,0.641728458,0.995830486,SIRA
49905,852.703,321.3205714,199.6842878,1.609142988,0.783454767,50891,252.0734406,0.759242355,0.980625258,0.862498487,0.784492071,0.006438645,0.001504279,0.61542781,0.990311345,SIRA
50023,848.958,319.2951885,201.5756517,1.583996807,0.775526997,50774,252.3712776,0.777116669,0.985208965,0.872182137,0.790401129,0.006382968,0.001536712,0.624733945,0.989576574,SIRA
50099,856.295,327.6713289,195.9979015,1.671810394,0.801381211,50918,252.5629188,0.761707109,0.983915315,0.858602414,0.770781257,0.006540476,0.001424012,0.594103746,0.993228818,SIRA
50182,845.771,325.1109276,196.8934945,1.651201978,0.795754426,50642,252.7720452,0.679834722,0.99091663,0.881560759,0.777494768,0.006478636,0.001460338,0.604498114,0.998148482,SIRA
50297,840.181,305.7911005,210.48639,1.452783244,0.725393962,50837,253.061513,0.809153797,0.989377815,0.895377618,0.827563368,0.006079709,0.001759007,0.684861128,0.994954771,SIRA
50405,849.668,323.2175559,199.8146902,1.617586552,0.786016953,51119,253.3330599,0.78611644,0.986032591,0.8773744,0.783784963,0.006412411,0.001492756,0.614318868,0.993713939,SIRA
50467,860.826,334.6706657,193.70085,1.727770764,0.815483385,51041,253.4888165,0.71669791,0.988754139,0.855828217,0.757427652,0.006631475,0.001346339,0.573696648,0.991216296,SIRA
50547,854.246,325.399109,198.7428884,1.637286806,0.79181073,51228,253.6896515,0.69770042,0.986706489,0.870441004,0.779626141,0.006437555,0.001467055,0.607816919,0.995170622,SIRA
50683,840.605,314.9159657,205.3137847,1.533827678,0.758250161,51240,254.0307065,0.767006159,0.989129586,0.901339159,0.806661885,0.006213444,0.00162285,0.650703397,0.99806688,SIRA
50724,849.547,316.3740285,205.1892038,1.541864887,0.761159054,51283,254.1334348,0.694487801,0.989099702,0.883178599,0.803268953,0.006237166,0.00160181,0.645241011,0.994874459,SIRA
50834,867.083,339.9933639,190.9237322,1.780781048,0.827441891,51509,254.4088423,0.65775581,0.986895494,0.849655368,0.748275906,0.006688306,0.00129343,0.559916831,0.997089281,SIRA
50961,869.395,348.3741536,187.1450483,1.861519483,0.843457723,51616,254.7264424,0.69075309,0.987310136,0.847253807,0.731186398,0.006836093,0.001205314,0.534633548,0.995230766,SIRA
51091,851.458,316.0763232,206.4732503,1.53083425,0.757152132,51684,255.0511352,0.708455821,0.98852643,0.885580014,0.806928949,0.006186536,0.001617963,0.651134328,0.996778731,SIRA
51167,860.523,329.9603401,199.2815215,1.655749803,0.797017673,51877,255.2407643,0.697383127,0.986313781,0.868310101,0.773549828,0.006448694,0.001424311,0.598379337,0.990766469,SIRA
51285,856.939,327.818822,199.8548042,1.640284923,0.792670585,51856,255.5349097,0.738317353,0.988988738,0.877607664,0.779500421,0.006392099,0.001455756,0.607620906,0.99667141,SIRA
51401,856.431,328.4893162,200.0197708,1.642284235,0.793240855,51860,255.8237398,0.832270078,0.991149248,0.880636485,0.778788616,0.006390718,0.001450133,0.606511708,0.996064616,SIRA
51557,855.45,325.9143178,202.7329847,1.607603806,0.782982436,52258,256.2116531,0.773304735,0.986585786,0.885336239,0.786131934,0.006321437,0.001489283,0.618003418,0.993504647,SIRA
51698,884.134,347.2037517,190.8745918,1.819015032,0.83533051,52252,256.5617625,0.657819061,0.989397535,0.831088786,0.738937184,0.006716,0.001235152,0.546028162,0.993233434,SIRA
51802,871.723,337.3720652,196.1783294,1.719721369,0.813553875,52370,256.8196934,0.792988902,0.989154096,0.856642037,0.761235798,0.006512723,0.001349022,0.579479941,0.996544037,SIRA
51935,849.792,315.7567878,210.5233767,1.499865681,0.745302589,52623,257.1491702,0.799430463,0.986925869,0.903742536,0.814389999,0.006079846,0.001649689,0.663231071,0.994757522,SIRA
52153,871.17,339.7639077,196.9072911,1.725501914,0.814942715,52892,257.6883039,0.832476695,0.986028133,0.863541744,0.758433424,0.006514753,0.001329681,0.575221259,0.992545383,SIRA
52303,851.191,319.5957116,208.929805,1.529679844,0.756726529,52806,258.0586133,0.817745466,0.990474567,0.90715692,0.807453304,0.006110466,0.001602226,0.651980838,0.997321947,SIRA
52464,862.895,330.908772,202.9529485,1.630470385,0.789834571,52899,258.4554884,0.748523327,0.991776782,0.885432295,0.781047558,0.006307349,0.001447893,0.610035288,0.994644471,SIRA
52637,881.769,326.9017115,206.784638,1.580880063,0.774512131,53501,258.8812661,0.671810187,0.983850769,0.850729201,0.791923863,0.006210493,0.001506744,0.627143404,0.991438504,SIRA
52774,870.492,325.5621972,207.852404,1.566314322,0.769670387,53331,259.2179464,0.670716673,0.989555793,0.875185892,0.796216356,0.006168988,0.001529389,0.633960486,0.992981389,SIRA
53231,879.491,337.8024171,201.9261228,1.672901022,0.80167213,53935,260.3378847,0.81642638,0.986947251,0.864792052,0.770680941,0.006345972,0.001380945,0.593949113,0.993618078,SIRA
53419,877.594,343.4271618,198.6831325,1.728516948,0.815660658,53925,260.7972071,0.684297499,0.990616597,0.871602219,0.759395983,0.006428933,0.001318839,0.576682259,0.996805058,SIRA
53659,900.334,359.5163506,190.5651315,1.88657992,0.847960321,54211,261.3824033,0.696652991,0.989817565,0.831850222,0.727038987,0.00670002,0.001154746,0.528585688,0.997219145,SIRA
54001,873.397,331.8137708,208.1187729,1.594348103,0.77884568,54503,262.2140512,0.776590543,0.990789498,0.889586686,0.790244632,0.006144586,0.00147815,0.624486579,0.995648992,SIRA
54496,882.834,326.2241745,215.1626174,1.516174968,0.751656758,55707,263.4131019,0.731136632,0.97826126,0.878650963,0.807460398,0.005986204,0.001569698,0.651992295,0.988534397,SIRA
54815,893.955,346.4924872,201.9357013,1.715855517,0.812615878,55353,264.1829397,0.766814952,0.990280563,0.861941849,0.762449258,0.006321125,0.001317704,0.581328871,0.99747635,SIRA
55424,882.65,341.5211885,207.3245725,1.64727791,0.794654389,55894,265.6464352,0.784686828,0.991591226,0.89398592,0.777832955,0.006161973,0.001391377,0.605024106,0.996642844,SIRA
55808,898.251,332.4978095,214.8354775,1.547685761,0.763230765,56592,266.5651,0.696729089,0.986146452,0.869182361,0.80170483,0.005957888,0.001518204,0.642730635,0.994745052,SIRA
56642,921.327,352.3944833,207.0553753,1.701933518,0.809175507,57583,268.5495006,0.642250519,0.983658371,0.838534328,0.762070672,0.006221434,0.001294349,0.580751709,0.988400799,SIRA
58063,941.882,366.6895234,202.7909699,1.808214259,0.833160141,58936,271.8972374,0.735011899,0.985187322,0.822462945,0.741491698,0.006315373,0.001177617,0.549809938,0.99417417,SIRA
20942,530.683,191.1765253,139.5864022,1.369592756,0.683293252,21191,163.29171,0.742360865,0.988249729,0.934453442,0.854141008,0.009128857,0.002997191,0.729556861,0.999195792,DERMASON
21636,545.616,191.6489167,143.948304,1.331373218,0.660183685,21993,165.9753319,0.761187729,0.983767562,0.913298285,0.866038456,0.008857872,0.003073674,0.750022607,0.998560012,DERMASON
22162,568.07,219.33739,129.5762069,1.692728899,0.806845832,22502,167.9807572,0.727601037,0.984890232,0.863008564,0.765855549,0.009897003,0.00210025,0.586534722,0.992844273,DERMASON
22449,554.779,202.2162499,141.8289799,1.425775255,0.712794626,22712,169.0649418,0.787960688,0.988420218,0.91657253,0.836060118,0.009007807,0.002714869,0.698996521,0.996611943,DERMASON
22777,563.861,204.878906,141.8015588,1.444828306,0.721778845,23071,170.2955581,0.772049353,0.987256729,0.90024822,0.831201032,0.008994991,0.002648529,0.690895155,0.998224877,DERMASON
23090,558.141,209.5732133,140.4901513,1.49172886,0.74203322,23315,171.4616607,0.727060898,0.99034956,0.931420827,0.818146833,0.009076363,0.002508515,0.66936424,0.998509955,DERMASON
23310,567.128,216.4826359,137.5590662,1.573743134,0.77216036,23537,172.2765619,0.806853583,0.99035561,0.910730662,0.795798523,0.009287114,0.002297593,0.633295289,0.996644113,DERMASON
23512,570.132,210.1506504,143.575662,1.463692714,0.730228022,23797,173.0214096,0.704184013,0.9880237,0.908968016,0.823320838,0.008938017,0.002533363,0.677857202,0.992174648,DERMASON
23662,575.093,207.9470169,145.1253317,1.43287884,0.716199395,24014,173.5724463,0.717813372,0.985341884,0.899052703,0.834695534,0.008788227,0.002631439,0.696716634,0.998310522,DERMASON
23781,568.264,209.0400675,145.2022169,1.439647905,0.719382371,24101,174.0083608,0.718698057,0.986722543,0.925421721,0.832416306,0.008790214,0.002603404,0.692916906,0.997556373,DERMASON
23947,577.697,221.9711354,138.0963479,1.60736427,0.782908782,24185,174.6146253,0.784633028,0.99015919,0.901697268,0.786654648,0.009269267,0.002189584,0.618825535,0.994678054,DERMASON
24073,576.656,210.9344334,145.714377,1.447588342,0.723041948,24462,175.0734005,0.711061882,0.984097784,0.909717291,0.829989669,0.008762283,0.002565002,0.68888285,0.997218783,DERMASON
24192,577.564,212.4681236,145.44657,1.460798447,0.728959209,24463,175.505587,0.776280323,0.988922046,0.911342045,0.826032555,0.008782578,0.002522263,0.682329782,0.996746286,DERMASON
24307,574.45,216.8926579,143.1742788,1.514885633,0.751163817,24647,175.9222374,0.721361586,0.986205218,0.925628584,0.811102778,0.008923053,0.002382302,0.657887717,0.99662465,DERMASON
24388,589.598,229.5043806,135.5364056,1.693304316,0.806992782,24631,176.2151129,0.759277709,0.990134384,0.881605005,0.767807187,0.009410545,0.002017452,0.589527877,0.998250098,DERMASON
24464,577.656,216.8235649,144.0188315,1.505522318,0.74753599,24752,176.4894677,0.758856008,0.988364577,0.921295086,0.813977336,0.008862965,0.002399982,0.662559103,0.997497517,DERMASON
24547,581.808,215.7150874,145.2276992,1.485357742,0.739425411,24870,176.7886057,0.744864209,0.987012465,0.911273853,0.819546782,0.008787839,0.002445439,0.671656928,0.997650818,DERMASON
24690,582.536,216.1267656,145.8755735,1.481582971,0.737860027,25006,177.3028042,0.737102938,0.987363033,0.914293043,0.820364862,0.008753615,0.002445656,0.672998506,0.997103126,DERMASON
24796,583.933,218.4702547,144.8632265,1.508113963,0.748548659,25139,177.6829979,0.758681884,0.986355861,0.913830088,0.813305217,0.008810706,0.002377961,0.661465376,0.99756517,DERMASON
24887,577.757,209.024632,152.4886267,1.370755554,0.683954493,25199,178.0087429,0.747896382,0.987618556,0.936897284,0.851616105,0.008398949,0.002725086,0.72524999,0.994140452,DERMASON
25021,584.754,217.0879252,147.092512,1.475859799,0.735457243,25339,178.4873291,0.708007923,0.987450176,0.919534704,0.822189115,0.008676229,0.002445669,0.675994941,0.997673758,DERMASON
25107,582.701,212.8059295,150.6005117,1.413049179,0.706523629,25453,178.7938065,0.749686474,0.986406318,0.92920847,0.840173049,0.00847596,0.002605215,0.705890752,0.997458347,DERMASON
25158,578.245,205.5950089,156.0930771,1.31713086,0.650827069,25507,178.9753069,0.763288835,0.986317481,0.945501461,0.870523598,0.008172152,0.002894932,0.757811334,0.998136695,DERMASON
25260,584.992,207.4081319,155.9523276,1.329945729,0.659265332,25601,179.3377565,0.794339623,0.986680208,0.927562871,0.864661163,0.008210932,0.002831105,0.747638926,0.994319196,DERMASON
25361,577.625,204.5411052,158.0927072,1.293804811,0.634510655,25628,179.6959323,0.749637906,0.989581708,0.955177921,0.878532128,0.008065183,0.002963634,0.771818699,0.998582747,DERMASON
25407,588.858,224.1410865,144.5076382,1.551067399,0.764421082,25650,179.8588255,0.713359164,0.990526316,0.920750774,0.802435771,0.008822021,0.002256259,0.643903166,0.998737209,DERMASON
25521,600.093,228.9876374,142.4219021,1.607811959,0.783046409,25829,180.2618829,0.732099828,0.988075419,0.890574857,0.787212292,0.008972518,0.002125502,0.619703193,0.996366204,DERMASON
25601,579.206,206.3517751,158.2387349,1.304053494,0.641838658,25898,180.5441929,0.757426036,0.988531933,0.958960435,0.874934043,0.008060301,0.002913616,0.76550958,0.998265442,DERMASON
25647,601.294,227.3244076,144.1781008,1.57669165,0.7731367,25994,180.7063214,0.69233884,0.986650766,0.891400135,0.794927053,0.008863587,0.002183224,0.631909019,0.996325674,DERMASON
25719,594.694,223.4502302,147.2776894,1.51720353,0.752048868,26050,180.9597962,0.717045835,0.987293666,0.913854025,0.809843857,0.008688138,0.002305216,0.655847072,0.995053493,DERMASON
25799,596.614,227.0118822,144.942118,1.566224403,0.769639981,26040,181.2410191,0.71620121,0.990745008,0.910805944,0.798376796,0.008799251,0.002205246,0.637405508,0.998320062,DERMASON
25878,585.837,207.5047699,159.3829129,1.301926073,0.640338583,26154,181.5182992,0.736341908,0.989447121,0.947516929,0.874766875,0.008018578,0.002896319,0.765217086,0.996256076,DERMASON
25929,597.772,224.6099506,147.2894074,1.524956577,0.754972565,26208,181.697078,0.703178391,0.989354396,0.911852293,0.808944918,0.0086625,0.002288225,0.65439188,0.997919201,DERMASON
25959,597.217,217.8824928,152.0369934,1.433088671,0.716298954,26365,181.8021599,0.709747095,0.984600797,0.914604848,0.834404626,0.008393332,0.002509695,0.696231079,0.997760872,DERMASON
26026,598.507,224.6661322,147.9712429,1.518309421,0.752469341,26381,182.0366238,0.731313926,0.986543346,0.91301691,0.810253962,0.008632373,0.002295063,0.656511483,0.99678757,DERMASON
26092,590.945,208.1101279,159.8609259,1.301819858,0.640263404,26380,182.2672933,0.78248613,0.989082638,0.93890815,0.875821351,0.007976013,0.002894861,0.767063038,0.998577895,DERMASON
26160,593.629,217.3275156,153.5819723,1.415058762,0.707528877,26449,182.5046479,0.725860155,0.989073311,0.932861964,0.839767792,0.008307627,0.002548553,0.705209944,0.997913511,DERMASON
26210,607.859,223.429994,149.8702113,1.49082324,0.741665128,26556,182.6789765,0.727247503,0.986970929,0.891397029,0.817611697,0.008524609,0.002349863,0.668488887,0.996598769,DERMASON
26258,602.392,225.5538352,148.6142696,1.517713176,0.752242785,26686,182.8461757,0.76811467,0.983961628,0.909312407,0.810654253,0.008589909,0.00228829,0.657160317,0.997380872,DERMASON
26317,596.916,220.1624983,152.8293432,1.440577402,0.719814853,26624,183.0514821,0.794595411,0.98846905,0.928153495,0.831438068,0.00836579,0.002466075,0.69128926,0.995855686,DERMASON
26386,586.497,204.0168473,165.0594356,1.236020507,0.587742484,26654,183.2912945,0.779935562,0.989945224,0.963944061,0.898412542,0.007732011,0.003107245,0.807145096,0.997647891,DERMASON
26432,596.331,223.4038666,151.0013061,1.479483009,0.736982537,26708,183.4509952,0.777983812,0.989666018,0.934039229,0.821163026,0.008452023,0.002370598,0.674308716,0.997628288,DERMASON
26507,602.741,219.7191521,154.1126756,1.42570461,0.712760427,26844,183.7110792,0.762571922,0.987445984,0.916872556,0.836117732,0.008289099,0.002498946,0.699092862,0.996699917,DERMASON
26578,591.719,207.1700535,163.6688163,1.265788182,0.613079014,26872,183.9569532,0.742174192,0.989059244,0.953896229,0.887951468,0.007794795,0.002989106,0.78845781,0.998020578,DERMASON
26605,612.291,229.7859188,148.0236865,1.552359114,0.764873221,27011,184.0503683,0.738207547,0.984969087,0.891779276,0.800964521,0.008636945,0.00219277,0.641544164,0.99590693,DERMASON
26637,596.017,220.3312514,154.0837863,1.429944426,0.714801035,26884,184.1610213,0.777609108,0.990812379,0.942275459,0.835837041,0.008271624,0.002490331,0.69862356,0.998992865,DERMASON
26670,603.375,224.3136749,152.6644581,1.469324804,0.732669399,26971,184.2750625,0.811625076,0.988839865,0.920573049,0.821506146,0.008410711,0.002362957,0.674872347,0.991606679,DERMASON
26713,601.382,217.7903421,156.6326583,1.390452952,0.694813354,27007,184.4235559,0.791871702,0.989113933,0.928178871,0.846794004,0.008152972,0.002585871,0.717060085,0.997038312,DERMASON
26774,614.863,221.0906139,154.5715208,1.430345078,0.71499263,27178,184.6340044,0.734903382,0.985135036,0.889951632,0.835105576,0.008257661,0.002477435,0.697401322,0.997524549,DERMASON
26816,609.169,227.9826047,150.451682,1.515321076,0.751330473,27176,184.778764,0.698333333,0.986753017,0.908088701,0.810495013,0.008501738,0.002263022,0.656902165,0.995417696,DERMASON
26874,611.538,230.0523741,149.0248277,1.543718437,0.761821908,27164,184.978484,0.777604167,0.989324105,0.903015655,0.80407118,0.008560407,0.002207253,0.646530463,0.998060996,DERMASON
26930,606.008,216.3814134,158.8763773,1.361948309,0.678887552,27253,185.1711126,0.723457984,0.988148094,0.921487615,0.855762562,0.008034958,0.002658132,0.732329562,0.997395008,DERMASON
26983,606.261,223.4526419,154.0370819,1.450641879,0.724428435,27294,185.3532375,0.791754695,0.988605554,0.922530714,0.829496737,0.008281238,0.002418431,0.688064837,0.998135669,DERMASON
27049,606.037,221.5214767,156.1604125,1.418550791,0.709262175,27354,185.5797846,0.837067525,0.988849894,0.925470966,0.837750756,0.008189636,0.002488306,0.70182633,0.995576295,DERMASON
27076,602.089,220.988781,156.4385705,1.412623372,0.706309894,27367,185.6723833,0.730914588,0.989366756,0.938583648,0.840189183,0.008161796,0.002508845,0.705917863,0.997196072,DERMASON
27119,616.287,227.1733757,152.4485219,1.490164502,0.741396845,27482,185.81976,0.713357534,0.986791354,0.897258377,0.817964515,0.008376908,0.002313137,0.669065947,0.997018324,DERMASON
27172,621.925,239.377175,145.4722841,1.645517403,0.794157806,27568,186.0012498,0.773866484,0.985635519,0.882786006,0.777021659,0.0088097,0.001980949,0.603762659,0.993501963,DERMASON
27239,621.269,220.4459239,159.2195889,1.384540216,0.691620143,27883,186.230427,0.672318894,0.97690349,0.886832614,0.844789614,0.008093026,0.00254264,0.713669492,0.988104113,DERMASON
27277,605.212,218.1704781,159.4646912,1.368142856,0.682465482,27611,186.360283,0.749368132,0.987903372,0.935818026,0.854195694,0.007998331,0.002626689,0.729650283,0.998265823,DERMASON
27320,615.902,232.7768483,149.9210126,1.552663261,0.764979478,27640,186.5071161,0.684094551,0.988422576,0.905039075,0.801227087,0.008520382,0.002166014,0.641964845,0.99675523,DERMASON
27353,652.432,225.3461477,155.3221377,1.450830841,0.724513861,28126,186.6197237,0.789818665,0.972516533,0.80750333,0.828146944,0.008238444,0.002390312,0.685827362,0.995019488,DERMASON
27408,625.993,230.8101581,151.7794063,1.520694828,0.753372387,27861,186.8072521,0.803306076,0.983740713,0.878917792,0.809354552,0.00842127,0.002229013,0.655054791,0.996138432,DERMASON
27430,616.386,234.9459604,149.6236118,1.570246551,0.770993787,27737,186.8822108,0.735585948,0.988931752,0.907256607,0.795426363,0.008565292,0.002115056,0.632703099,0.993499859,DERMASON
27460,611.836,227.2272809,154.0738264,1.474794818,0.735006164,27741,186.9843788,0.794445248,0.989870589,0.921807724,0.822895816,0.008274846,0.002340556,0.677157524,0.998668408,DERMASON
27507,603.822,216.6537511,161.8939583,1.338244821,0.664545921,27785,187.1443297,0.804721783,0.989994601,0.948058698,0.863794551,0.007876313,0.002704859,0.746141027,0.998519365,DERMASON
27566,705.665,237.1318271,148.4305543,1.597594433,0.779870343,28466,187.344926,0.702390052,0.968383335,0.695643066,0.790045471,0.00860233,0.002067303,0.624171846,0.997173466,DERMASON
27610,614.555,230.2028966,153.3364307,1.501292912,0.745869115,27888,187.4943835,0.688923822,0.990031555,0.918659896,0.814474476,0.008337664,0.002263258,0.663368671,0.995910684,DERMASON
27638,614.973,224.2272483,157.5683041,1.423047926,0.711469456,27951,187.5894308,0.712613449,0.988801832,0.918341856,0.83660408,0.008113006,0.002451554,0.699906387,0.996000332,DERMASON
27680,608.736,224.3338804,157.2893366,1.426249771,0.713024159,27937,187.7319115,0.753340772,0.99080073,0.938680892,0.836841547,0.008104548,0.00245178,0.700303775,0.998808099,DERMASON
27725,612.615,228.8474164,154.6665122,1.479618394,0.737039253,28090,187.8844495,0.757637864,0.987006052,0.928338081,0.821003149,0.00825419,0.002313308,0.674046171,0.997331113,DERMASON
27760,618.33,221.8992881,159.8084343,1.388533022,0.693782563,28162,188.0030047,0.73270515,0.985725446,0.912407171,0.84724474,0.00799349,0.00254069,0.717823649,0.996721841,DERMASON
27783,616.311,228.8146888,154.970178,1.476507879,0.735731128,28100,188.0808716,0.778453348,0.988718861,0.919155869,0.821979011,0.00823578,0.002319143,0.675649494,0.997601802,DERMASON
27837,612.74,217.883703,163.5326906,1.332355642,0.66081326,28153,188.2635631,0.751457726,0.988775619,0.93170801,0.864055276,0.007827126,0.002691214,0.74659152,0.994725424,DERMASON
27888,618.792,228.801308,155.4945646,1.471442481,0.733578037,28201,188.4359425,0.758176331,0.988901103,0.915246029,0.823578957,0.008204292,0.002328316,0.678282298,0.998053387,DERMASON
27940,614.789,227.1745015,156.9066452,1.447832252,0.723153118,28256,188.6115396,0.808449074,0.988816535,0.928932354,0.830249603,0.008130798,0.00238313,0.689314403,0.998011625,DERMASON
27983,620.189,230.3036902,154.9381159,1.486423717,0.739864713,28323,188.7566216,0.788364558,0.987995622,0.914231158,0.819598771,0.008230129,0.002290823,0.671742146,0.998493458,DERMASON
28018,622.769,230.3662281,155.6271652,1.480244325,0.737301213,28453,188.8746292,0.773144954,0.98471163,0.907805945,0.819888535,0.00822208,0.002291821,0.672217209,0.995045709,DERMASON
28058,621.031,235.830118,151.9948737,1.551566262,0.764595865,28351,189.0094049,0.820409357,0.989665268,0.914197472,0.801464234,0.008405094,0.002139237,0.642344919,0.996640704,DERMASON
28111,615.128,226.218922,158.5212718,1.427057198,0.713414034,28391,189.1878348,0.787422969,0.99013772,0.933587798,0.836304201,0.008047345,0.002428228,0.699404717,0.998090535,DERMASON
28154,625.922,236.0887675,152.1573347,1.55160951,0.764611007,28525,189.3324751,0.779716406,0.986993865,0.903045302,0.801954608,0.008385621,0.002139509,0.643131194,0.997888477,DERMASON
28187,621.785,228.6742393,157.2353672,1.454343532,0.726093997,28533,189.4434033,0.806633471,0.98787369,0.91617458,0.828442259,0.008112755,0.002357204,0.686316576,0.998140073,DERMASON
28228,614.78,228.5852965,157.5332375,1.451029003,0.724603399,28468,189.5811327,0.820342924,0.991569482,0.938535083,0.829367136,0.008097821,0.002363389,0.687849846,0.998090076,DERMASON
28268,644.92,251.7619327,144.9893635,1.736416566,0.81752108,28925,189.7154065,0.670875261,0.977286085,0.854069585,0.753550803,0.008906252,0.001771434,0.567838812,0.986004721,DERMASON
28310,615.568,219.5593506,164.4053481,1.33547572,0.662799586,28603,189.8562917,0.763607919,0.989756319,0.93885314,0.864715127,0.00775554,0.002674755,0.747732251,0.998578266,DERMASON
28343,640.206,239.7049813,151.7797254,1.579295131,0.77399323,28875,189.966914,0.674062976,0.981575758,0.868992845,0.792502988,0.00845729,0.002057854,0.628060986,0.991893658,DERMASON
28377,623.184,227.5483211,159.6851377,1.424981212,0.712409851,28765,190.0808211,0.778518519,0.986511385,0.918213673,0.835342666,0.008018759,0.002408494,0.697797369,0.994348141,DERMASON
28446,631.047,240.3244637,151.3797054,1.587560651,0.776678521,28754,190.311776,0.766119041,0.989288447,0.897651285,0.791895145,0.008448445,0.002049402,0.627097921,0.995555983,DERMASON
28517,616.404,218.1749201,166.6284518,1.309349741,0.645526487,28844,190.549133,0.764982027,0.988663154,0.943154417,0.873377806,0.007650697,0.002745929,0.762788792,0.998757307,DERMASON
28547,632.851,224.4680577,163.4534937,1.373283939,0.685384315,28958,190.6493359,0.725003175,0.985807031,0.895709948,0.849338378,0.007863105,0.002524043,0.72137568,0.990653635,DERMASON
28584,625.161,232.7674861,156.5727079,1.486641505,0.739954318,28869,190.772847,0.752626451,0.990127819,0.919071106,0.819585459,0.008143279,0.002266502,0.671720325,0.998607315,DERMASON
28615,628.078,226.9721739,161.1857974,1.408140032,0.704043706,29028,190.8762677,0.815799977,0.985772358,0.911541512,0.840967703,0.00793193,0.002447236,0.707226677,0.995874196,DERMASON
28671,627.304,234.4542717,156.1420371,1.50154485,0.745968907,29059,191.0629503,0.742003106,0.986647854,0.915580619,0.814926292,0.008177401,0.002224684,0.664104862,0.997183235,DERMASON
28723,620.313,226.5884564,161.8852939,1.39968524,0.699690234,29059,191.2361353,0.784910095,0.988437317,0.938032524,0.843980044,0.007888746,0.002468974,0.712302314,0.996999035,DERMASON
28754,618.817,222.8032895,164.9958869,1.350356628,0.67200665,29033,191.3393056,0.779093397,0.990390246,0.943590719,0.858781332,0.007748602,0.002599761,0.737505376,0.995895272,DERMASON
28810,620.445,223.5549278,164.5262473,1.358779718,0.677031038,29134,191.5255369,0.803491745,0.988878973,0.94047346,0.856726974,0.00775963,0.002578639,0.733981108,0.997318643,DERMASON
28850,625.493,224.1838352,164.04999,1.366558055,0.681556523,29235,191.6584485,0.749350649,0.986830853,0.926639425,0.85491645,0.00777067,0.002560548,0.730882136,0.99879287,DERMASON
28912,630.948,233.888155,157.7573468,1.482581697,0.738275682,29305,191.8642794,0.795597138,0.986589319,0.912642866,0.820324909,0.008089657,0.002259714,0.672932956,0.997678084,DERMASON
28954,637.481,234.5514844,157.4785332,1.489418778,0.741092588,29349,192.0035879,0.779842706,0.986541279,0.895331663,0.818598904,0.008100832,0.002243851,0.670104165,0.998065726,DERMASON
29001,633.837,242.1577423,152.6352178,1.586512902,0.776340962,29279,192.159361,0.746140784,0.99050514,0.9071261,0.793529702,0.008349979,0.002042292,0.629689388,0.999010338,DERMASON
29044,633.504,236.1569442,157.0459275,1.503744465,0.746837477,29438,192.3017663,0.757834312,0.986615939,0.909426425,0.814296471,0.008131006,0.002205232,0.663078743,0.997100989,DERMASON
29068,644.43,253.4954541,146.2546309,1.733247368,0.816778272,29384,192.3812025,0.768994709,0.989245848,0.879576294,0.758913816,0.008720774,0.001784451,0.575950181,0.998264135,DERMASON
29087,632.507,241.1708794,153.7918713,1.568164022,0.77029443,29489,192.4440663,0.722658385,0.986367798,0.913646348,0.79795731,0.008291363,0.002073597,0.636735869,0.998506281,DERMASON
29123,626.011,229.1810558,162.0426957,1.414325125,0.707162554,29432,192.5631202,0.797628177,0.989501223,0.933860584,0.840222677,0.007869418,0.002419357,0.705974147,0.998476973,DERMASON
29162,629.597,220.9347571,169.3342726,1.30472558,0.642310306,29644,192.6920123,0.709382374,0.983740386,0.924489259,0.872167036,0.007576118,0.002704115,0.760675339,0.992472573,DERMASON
29208,639.59,243.6528461,153.4431973,1.587902562,0.7767885,29560,192.8439281,0.805493505,0.988092016,0.897239437,0.791470041,0.00834199,0.002019237,0.626424826,0.994701586,DERMASON
29261,635.084,234.9974761,159.5097626,1.473248234,0.734348861,29599,193.0188134,0.742438851,0.988580695,0.911667946,0.821365474,0.008031082,0.002254756,0.674641242,0.993914018,DERMASON
29293,636.476,241.0748285,155.3683844,1.551633748,0.764619493,29669,193.1243278,0.730134596,0.987326839,0.908677243,0.801097024,0.008229776,0.00209078,0.641756442,0.995770954,DERMASON
29346,631.556,235.8091427,158.6433177,1.486410813,0.739859402,29687,193.2989593,0.716175322,0.988513491,0.924559885,0.819726314,0.008035478,0.002238036,0.67195123,0.998795573,DERMASON
29405,633.671,229.1153422,163.5468688,1.400915492,0.700330303,29695,193.4931751,0.740792059,0.990234046,0.920244825,0.844522995,0.007791714,0.002444886,0.71321909,0.999159672,DERMASON
29451,648.274,243.1276964,154.9013094,1.569565147,0.770765333,29778,193.6444624,0.778365092,0.989018739,0.88062843,0.796472246,0.008255329,0.002049258,0.634368039,0.995681964,DERMASON
29495,631.626,227.8184094,165.4037898,1.377346974,0.687659366,29906,193.7890615,0.784775436,0.986256938,0.929048244,0.850629508,0.007723967,0.002494491,0.72357056,0.996607721,DERMASON
